empresa;producto;precio;fecha_vigencia;empresabandera;latitud;longitud;anio;mes
EL EMPALME S.R.L.;Gas Oil Grado 3;1236.00;1/4/2024 00:00;YPF;-3.178.109;-6.046.074;2024;4
EL EMPALME S.R.L.;Gas Oil Grado 3;1562.00;1/4/2025 00:00;YPF;-3.178.109;-6.046.074;2025;4
EL EMPALME S.R.L.;Gas Oil Grado 3;1285.00;1/5/2024 00:00;YPF;-3.178.109;-6.046.074;2024;5
EL EMPALME S.R.L.;Gas Oil Grado 3;1437.00;1/5/2025 00:00;YPF;-3.178.109;-6.046.074;2025;5
EL EMPALME S.R.L.;Gas Oil Grado 3;51.77;1/6/2019 00:00;YPF;-3.178.109;-6.046.074;2019;6
EL EMPALME S.R.L.;Gas Oil Grado 3;1318.00;1/6/2024 00:00;YPF;-3.178.109;-6.046.074;2024;6
EL EMPALME S.R.L.;Gas Oil Grado 3;1459.00;1/6/2025 00:00;YPF;-3.178.109;-6.046.074;2025;6
EL EMPALME S.R.L.;Gas Oil Grado 3;31.55;1/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Gas Oil Grado 3;52.68;1/7/2019 00:00;YPF;-3.178.109;-6.046.074;2019;7
EL EMPALME S.R.L.;Gas Oil Grado 3;1357.00;1/7/2024 00:00;YPF;-3.178.109;-6.046.074;2024;7
EL EMPALME S.R.L.;Gas Oil Grado 3;1391.00;1/8/2024 00:00;YPF;-3.178.109;-6.046.074;2024;8
EL EMPALME S.R.L.;Gas Oil Grado 3;36.58;1/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Gas Oil Grado 3;1419.00;1/9/2024 00:00;YPF;-3.178.109;-6.046.074;2024;9
EL EMPALME S.R.L.;Gas Oil Grado 3;225.20;1/10/2022 00:00;YPF;-3.178.109;-6.046.074;2022;10
EL EMPALME S.R.L.;Gas Oil Grado 3;1391.00;1/10/2024 00:00;YPF;-3.178.109;-6.046.074;2024;10
EL EMPALME S.R.L.;Gas Oil Grado 3;57.54;1/11/2019 00:00;YPF;-3.178.109;-6.046.074;2019;11
EL EMPALME S.R.L.;Gas Oil Grado 3;457.00;1/11/2023 00:01;YPF;-3.178.109;-6.046.074;2023;11
EL EMPALME S.R.L.;Gas Oil Grado 3;1430.00;1/11/2024 00:00;YPF;-3.178.109;-6.046.074;2024;11
EL EMPALME S.R.L.;Gas Oil Grado 3;64.49;1/12/2019 00:00;YPF;-3.178.109;-6.046.074;2019;12
EL EMPALME S.R.L.;Gas Oil Grado 3;1450.00;1/12/2024 00:00;YPF;-3.178.109;-6.046.074;2024;12
EL EMPALME S.R.L.;Gas Oil Grado 3;19.410;2/2/2017 11:37;YPF;-3.178.109;-6.046.074;2017;2
EL EMPALME S.R.L.;Gas Oil Grado 3;122.30;2/2/2022 00:00;YPF;-3.178.109;-6.046.074;2022;2
EL EMPALME S.R.L.;Gas Oil Grado 3;1181.00;2/3/2024 00:00;YPF;-3.178.109;-6.046.074;2024;3
EL EMPALME S.R.L.;Gas Oil Grado 3;29.21;2/6/2018 00:00;YPF;-3.178.109;-6.046.074;2018;6
EL EMPALME S.R.L.;Gas Oil Grado 3;21.65;2/7/2017 00:00;YPF;-3.178.109;-6.046.074;2017;7
EL EMPALME S.R.L.;Gas Oil Grado 3;359.80;2/8/2023 00:00;YPF;-3.178.109;-6.046.074;2023;8
EL EMPALME S.R.L.;Gas Oil Grado 3;25.22;2/12/2017 00:00;YPF;-3.178.109;-6.046.074;2017;12
EL EMPALME S.R.L.;Gas Oil Grado 3;1032.00;3/1/2024 09:00;YPF;-3.178.109;-6.046.074;2024;1
EL EMPALME S.R.L.;Gas Oil Grado 3;1476.00;3/1/2025 00:00;YPF;-3.178.109;-6.046.074;2025;1
EL EMPALME S.R.L.;Gas Oil Grado 3;246.60;3/11/2022 00:00;YPF;-3.178.109;-6.046.074;2022;11
EL EMPALME S.R.L.;Gas Oil Grado 3;45.48;3/12/2018 00:00;YPF;-3.178.109;-6.046.074;2018;12
EL EMPALME S.R.L.;Gas Oil Grado 3;39.51;4/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Gas Oil Grado 3;44.16;4/11/2018 00:00;YPF;-3.178.109;-6.046.074;2018;11
EL EMPALME S.R.L.;Gas Oil Grado 3;261.10;4/12/2022 00:00;YPF;-3.178.109;-6.046.074;2022;12
EL EMPALME S.R.L.;Gas Oil Grado 3;81.10;5/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Gas Oil Grado 3;45.25;5/2/2019 00:00;YPF;-3.178.109;-6.046.074;2019;2
EL EMPALME S.R.L.;Gas Oil Grado 3;20.42;5/4/2017 00:00;YPF;-3.178.109;-6.046.074;2017;4
EL EMPALME S.R.L.;Gas Oil Grado 3;35.30;5/8/2018 00:00;YPF;-3.178.109;-6.046.074;2018;8
EL EMPALME S.R.L.;Gas Oil Grado 3;27.27;6/2/2018 00:00;YPF;-3.178.109;-6.046.074;2018;2
EL EMPALME S.R.L.;Gas Oil Grado 3;44.49;7/1/2019 00:00;YPF;-3.178.109;-6.046.074;2019;1
EL EMPALME S.R.L.;Gas Oil Grado 3;20.96;7/2/2017 18:56;YPF;-3.178.109;-6.046.074;2017;2
EL EMPALME S.R.L.;Gas Oil Grado 3;31.87;7/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Gas Oil Grado 3;344.30;8/7/2023 00:00;YPF;-3.178.109;-6.046.074;2023;7
EL EMPALME S.R.L.;Gas Oil Grado 3;590.00;8/12/2023 13:00;YPF;-3.178.109;-6.046.074;2023;12
EL EMPALME S.R.L.;Gas Oil Grado 3;162.40;9/5/2022 00:00;YPF;-3.178.109;-6.046.074;2022;5
EL EMPALME S.R.L.;Gas Oil Grado 3;82.30;10/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Gas Oil Grado 3;35.73;10/8/2018 00:00;YPF;-3.178.109;-6.046.074;2018;8
EL EMPALME S.R.L.;Gas Oil Grado 3;27.95;11/4/2018 03:00;YPF;-3.178.109;-6.046.074;2018;4
EL EMPALME S.R.L.;Gas Oil Grado 3;40.38;11/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Gas Oil Grado 3;33.46;12/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Gas Oil Grado 3;819.00;13/12/2023 22:00;YPF;-3.178.109;-6.046.074;2023;12
EL EMPALME S.R.L.;Gas Oil Grado 3;90.10;14/2/2021 00:00;YPF;-3.178.109;-6.046.074;2021;2
EL EMPALME S.R.L.;Gas Oil Grado 3;139.40;14/3/2022 00:00;YPF;-3.178.109;-6.046.074;2022;3
EL EMPALME S.R.L.;Gas Oil Grado 3;1443.00;14/5/2025 00:00;YPF;-3.178.109;-6.046.074;2025;5
EL EMPALME S.R.L.;Gas Oil Grado 3;60.44;14/11/2019 00:00;YPF;-3.178.109;-6.046.074;2019;11
EL EMPALME S.R.L.;Gas Oil Grado 3;85.20;16/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Gas Oil Grado 3;278.10;16/1/2023 00:00;YPF;-3.178.109;-6.046.074;2023;1
EL EMPALME S.R.L.;Gas Oil Grado 3;122.30;16/2/2022 17:10;YPF;-3.178.109;-6.046.074;2022;2
EL EMPALME S.R.L.;Gas Oil Grado 3;291.30;16/2/2023 00:00;YPF;-3.178.109;-6.046.074;2023;2
EL EMPALME S.R.L.;Gas Oil Grado 3;9.69;16/3/2021 00:01;YPF;-3.178.109;-6.046.074;2021;3
EL EMPALME S.R.L.;Gas Oil Grado 3;96.90;16/3/2021 12:10;YPF;-3.178.109;-6.046.074;2021;3
EL EMPALME S.R.L.;Gas Oil Grado 3;300.50;16/3/2023 00:00;YPF;-3.178.109;-6.046.074;2023;3
EL EMPALME S.R.L.;Gas Oil Grado 3;305.80;16/4/2023 00:00;YPF;-3.178.109;-6.046.074;2023;4
EL EMPALME S.R.L.;Gas Oil Grado 3;108.20;16/5/2021 00:00;YPF;-3.178.109;-6.046.074;2021;5
EL EMPALME S.R.L.;Gas Oil Grado 3;195.00;16/6/2022 17:00;YPF;-3.178.109;-6.046.074;2022;6
EL EMPALME S.R.L.;Gas Oil Grado 3;71.82;16/10/2020 00:00;YPF;-3.178.109;-6.046.074;2020;10
EL EMPALME S.R.L.;Gas Oil Grado 3;78.00;16/12/2020 00:00;YPF;-3.178.109;-6.046.074;2020;12
EL EMPALME S.R.L.;Gas Oil Grado 3;86.10;17/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Gas Oil Grado 3;10.80;17/4/2021 00:00;YPF;-3.178.109;-6.046.074;2021;4
EL EMPALME S.R.L.;Gas Oil Grado 3;102.80;17/4/2021 00:01;YPF;-3.178.109;-6.046.074;2021;4
EL EMPALME S.R.L.;Gas Oil Grado 3;319.90;17/5/2023 08:00;YPF;-3.178.109;-6.046.074;2023;5
EL EMPALME S.R.L.;Gas Oil Grado 3;329.50;17/6/2023 00:00;YPF;-3.178.109;-6.046.074;2023;6
EL EMPALME S.R.L.;Gas Oil Grado 3;404.80;18/8/2023 00:00;YPF;-3.178.109;-6.046.074;2023;8
EL EMPALME S.R.L.;Gas Oil Grado 3;36.05;19/8/2018 00:00;YPF;-3.178.109;-6.046.074;2018;8
EL EMPALME S.R.L.;Gas Oil Grado 3;67.71;19/8/2020 00:00;YPF;-3.178.109;-6.046.074;2020;8
EL EMPALME S.R.L.;Gas Oil Grado 3;54.79;19/9/2019 00:00;YPF;-3.178.109;-6.046.074;2019;9
EL EMPALME S.R.L.;Gas Oil Grado 3;69.26;19/9/2020 00:00;YPF;-3.178.109;-6.046.074;2020;9
EL EMPALME S.R.L.;Gas Oil Grado 3;208.30;21/8/2022 00:00;YPF;-3.178.109;-6.046.074;2022;8
EL EMPALME S.R.L.;Gas Oil Grado 3;23.79;23/10/2017 06:01;YPF;-3.178.109;-6.046.074;2017;10
EL EMPALME S.R.L.;Gas Oil Grado 3;417.00;23/10/2023 00:00;YPF;-3.178.109;-6.046.074;2023;10
EL EMPALME S.R.L.;Gas Oil Grado 3;74.40;23/11/2020 00:00;YPF;-3.178.109;-6.046.074;2020;11
EL EMPALME S.R.L.;Gas Oil Grado 3;26.35;24/1/2018 00:00;YPF;-3.178.109;-6.046.074;2018;1
EL EMPALME S.R.L.;Gas Oil Grado 3;166.50;25/5/2022 00:00;YPF;-3.178.109;-6.046.074;2022;5
EL EMPALME S.R.L.;Gas Oil Grado 3;510.00;25/11/2023 00:00;YPF;-3.178.109;-6.046.074;2023;11
EL EMPALME S.R.L.;Gas Oil Grado 3;20.96;30/3/2017 14:00;YPF;-3.178.109;-6.046.074;2017;3
EL EMPALME S.R.L.;Gas Oil Grado 3;51.00;30/4/2019 06:00;YPF;-3.178.109;-6.046.074;2019;4
EL EMPALME S.R.L.;Gas Oil Grado 3;43.08;30/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Gas Oil Grado 3;78.80;30/12/2020 00:00;YPF;-3.178.109;-6.046.074;2020;12
EL EMPALME S.R.L.;Gas Oil Grado 3;87.40;31/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Gas Oil Grado 3;48.80;31/3/2019 00:00;YPF;-3.178.109;-6.046.074;2019;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;89.60;1/2/2021 00:00;YPF;-3.178.109;-6.046.074;2021;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1031.00;1/2/2024 00:00;YPF;-3.178.109;-6.046.074;2024;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1473.00;1/2/2025 00:00;YPF;-3.178.109;-6.046.074;2025;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;47.84;1/3/2019 00:00;YPF;-3.178.109;-6.046.074;2019;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1501.00;1/3/2025 00:10;YPF;-3.178.109;-6.046.074;2025;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1161.00;1/4/2024 00:00;YPF;-3.178.109;-6.046.074;2024;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1527.00;1/4/2025 00:00;YPF;-3.178.109;-6.046.074;2025;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1207.00;1/5/2024 00:00;YPF;-3.178.109;-6.046.074;2024;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1435.00;1/5/2025 00:00;YPF;-3.178.109;-6.046.074;2025;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;52.72;1/6/2019 00:00;YPF;-3.178.109;-6.046.074;2019;6
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1256.00;1/6/2024 00:00;YPF;-3.178.109;-6.046.074;2024;6
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1454.00;1/6/2025 00:00;YPF;-3.178.109;-6.046.074;2025;6
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;36.28;1/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;54.04;1/7/2019 00:00;YPF;-3.178.109;-6.046.074;2019;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1294.00;1/7/2024 00:00;YPF;-3.178.109;-6.046.074;2024;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1326.00;1/8/2024 00:01;YPF;-3.178.109;-6.046.074;2024;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;41.66;1/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1376.00;1/9/2024 00:00;YPF;-3.178.109;-6.046.074;2024;9
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;183.80;1/10/2022 00:00;YPF;-3.178.109;-6.046.074;2022;10
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1362.00;1/10/2024 00:00;YPF;-3.178.109;-6.046.074;2024;10
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;59.09;1/11/2019 00:00;YPF;-3.178.109;-6.046.074;2019;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;408.00;1/11/2023 00:01;YPF;-3.178.109;-6.046.074;2023;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1400.00;1/11/2024 00:00;YPF;-3.178.109;-6.046.074;2024;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;66.24;1/12/2019 00:00;YPF;-3.178.109;-6.046.074;2019;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1419.00;1/12/2024 00:00;YPF;-3.178.109;-6.046.074;2024;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;21.18;2/2/2017 11:37;YPF;-3.178.109;-6.046.074;2017;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;121.90;2/2/2022 00:00;YPF;-3.178.109;-6.046.074;2022;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;66.41;2/3/2020 00:00;YPF;-3.178.109;-6.046.074;2020;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1109.00;2/3/2024 00:00;YPF;-3.178.109;-6.046.074;2024;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;33.59;2/6/2018 00:00;YPF;-3.178.109;-6.046.074;2018;6
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;24.51;2/7/2017 00:00;YPF;-3.178.109;-6.046.074;2017;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;321.20;2/8/2023 00:00;YPF;-3.178.109;-6.046.074;2023;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;28.69;2/12/2017 00:00;YPF;-3.178.109;-6.046.074;2017;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;969.00;3/1/2024 09:00;YPF;-3.178.109;-6.046.074;2024;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1444.00;3/1/2025 00:00;YPF;-3.178.109;-6.046.074;2025;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;27.02;3/11/2017 00:00;YPF;-3.178.109;-6.046.074;2017;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;27.07;3/11/2017 00:15;YPF;-3.178.109;-6.046.074;2017;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;197.60;3/11/2022 00:00;YPF;-3.178.109;-6.046.074;2022;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;46.29;3/12/2018 00:00;YPF;-3.178.109;-6.046.074;2018;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;44.99;4/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;46.99;4/11/2018 00:00;YPF;-3.178.109;-6.046.074;2018;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;209.30;4/12/2022 00:00;YPF;-3.178.109;-6.046.074;2022;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;82.30;5/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;46.54;5/2/2019 00:00;YPF;-3.178.109;-6.046.074;2019;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;22.86;5/4/2017 00:00;YPF;-3.178.109;-6.046.074;2017;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;40.46;5/8/2018 00:00;YPF;-3.178.109;-6.046.074;2018;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;30.99;6/2/2018 00:00;YPF;-3.178.109;-6.046.074;2018;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;45.99;7/1/2019 00:00;YPF;-3.178.109;-6.046.074;2019;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;22.88;7/2/2017 18:55;YPF;-3.178.109;-6.046.074;2017;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;36.64;7/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;307.40;8/7/2023 00:00;YPF;-3.178.109;-6.046.074;2023;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;552.00;8/12/2023 13:00;YPF;-3.178.109;-6.046.074;2023;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;157.10;9/5/2022 00:00;YPF;-3.178.109;-6.046.074;2022;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;83.50;10/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;31.99;11/4/2018 03:00;YPF;-3.178.109;-6.046.074;2018;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;38.47;12/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;769.00;13/12/2023 22:00;YPF;-3.178.109;-6.046.074;2023;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;90.60;14/2/2021 00:00;YPF;-3.178.109;-6.046.074;2021;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;139.00;14/3/2022 00:00;YPF;-3.178.109;-6.046.074;2022;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;1438.00;14/5/2025 00:00;YPF;-3.178.109;-6.046.074;2025;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;62.04;14/11/2019 00:00;YPF;-3.178.109;-6.046.074;2019;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;86.50;16/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;222.90;16/1/2023 00:00;YPF;-3.178.109;-6.046.074;2023;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;234.30;16/2/2023 00:00;YPF;-3.178.109;-6.046.074;2023;2
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;9.74;16/3/2021 00:01;YPF;-3.178.109;-6.046.074;2021;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;97.40;16/3/2021 12:10;YPF;-3.178.109;-6.046.074;2021;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;246.30;16/3/2023 00:00;YPF;-3.178.109;-6.046.074;2023;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;260.40;16/4/2023 00:00;YPF;-3.178.109;-6.046.074;2023;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;10.80;16/5/2021 00:00;YPF;-3.178.109;-6.046.074;2021;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;109.80;16/5/2021 00:10;YPF;-3.178.109;-6.046.074;2021;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;73.35;16/10/2020 00:00;YPF;-3.178.109;-6.046.074;2020;10
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;79.20;16/12/2020 00:00;YPF;-3.178.109;-6.046.074;2020;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;87.40;17/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;10.70;17/4/2021 00:00;YPF;-3.178.109;-6.046.074;2021;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;103.70;17/4/2021 00:01;YPF;-3.178.109;-6.046.074;2021;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;272.40;17/5/2023 08:00;YPF;-3.178.109;-6.046.074;2023;5
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;294.20;17/6/2023 00:00;YPF;-3.178.109;-6.046.074;2023;6
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;361.40;18/8/2023 00:00;YPF;-3.178.109;-6.046.074;2023;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;40.78;19/8/2018 00:00;YPF;-3.178.109;-6.046.074;2018;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;69.99;19/8/2020 00:00;YPF;-3.178.109;-6.046.074;2020;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;56.24;19/9/2019 00:00;YPF;-3.178.109;-6.046.074;2019;9
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;70.74;19/9/2020 00:00;YPF;-3.178.109;-6.046.074;2020;9
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;173.40;21/8/2022 00:00;YPF;-3.178.109;-6.046.074;2022;8
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;27.43;23/10/2017 06:01;YPF;-3.178.109;-6.046.074;2017;10
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;372.00;23/10/2023 00:00;YPF;-3.178.109;-6.046.074;2023;10
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;75.90;23/11/2020 00:00;YPF;-3.178.109;-6.046.074;2020;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;29.98;24/1/2018 00:00;YPF;-3.178.109;-6.046.074;2018;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;461.00;25/11/2023 00:00;YPF;-3.178.109;-6.046.074;2023;11
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;22.88;30/3/2017 14:00;YPF;-3.178.109;-6.046.074;2017;3
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;51.94;30/4/2019 06:00;YPF;-3.178.109;-6.046.074;2019;4
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;46.64;30/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;79.90;30/12/2020 00:00;YPF;-3.178.109;-6.046.074;2020;12
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;88.70;31/1/2021 00:00;YPF;-3.178.109;-6.046.074;2021;1
EL EMPALME S.R.L.;Nafta (premium) de más de 95 Ron;49.99;31/3/2019 00:00;YPF;-3.178.109;-6.046.074;2019;3
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;78.50;1/2/2021 00:00;YPF;-3.178.109;-6.046.074;2021;2
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;858.00;1/2/2024 00:00;YPF;-3.178.109;-6.046.074;2024;2
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1229.00;1/2/2025 00:00;YPF;-3.178.109;-6.046.074;2025;2
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;42.64;1/3/2019 00:00;YPF;-3.178.109;-6.046.074;2019;3
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1252.00;1/3/2025 00:10;YPF;-3.178.109;-6.046.074;2025;3
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;966.00;1/4/2024 00:00;YPF;-3.178.109;-6.046.074;2024;4
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1274.00;1/4/2025 00:00;YPF;-3.178.109;-6.046.074;2025;4
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1005.00;1/5/2024 00:00;YPF;-3.178.109;-6.046.074;2024;5
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1249.00;1/5/2025 00:00;YPF;-3.178.109;-6.046.074;2025;5
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;46.99;1/6/2019 00:00;YPF;-3.178.109;-6.046.074;2019;6
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1046.00;1/6/2024 00:00;YPF;-3.178.109;-6.046.074;2024;6
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1266.00;1/6/2025 00:00;YPF;-3.178.109;-6.046.074;2025;6
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;30.99;1/7/2018 00:00;YPF;-3.178.109;-6.046.074;2018;7
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;48.16;1/7/2019 00:00;YPF;-3.178.109;-6.046.074;2019;7
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1077.00;1/7/2024 00:00;YPF;-3.178.109;-6.046.074;2024;7
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1104.00;1/8/2024 00:01;YPF;-3.178.109;-6.046.074;2024;8
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;34.98;1/9/2018 00:00;YPF;-3.178.109;-6.046.074;2018;9
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1146.00;1/9/2024 00:00;YPF;-3.178.109;-6.046.074;2024;9
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;150.80;1/10/2022 00:00;YPF;-3.178.109;-6.046.074;2022;10
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;1135.00;1/10/2024 00:00;YPF;-3.178.109;-6.046.074;2024;10
EL EMPALME S.R.L.;Nafta (súper) entre 92 y 95 Ron;52.59;1/11/2019 00:00;YPF;-3.178.109;-6.046.074;2019;11
